Timestamp,ActivityState,activity_name,teu_id,pm_name,activity_type,activity_order
1970-01-01 00:00:00.000000,WAIT_START,TEU_3_pm_travel_to_yard_pm_03,3,pm_03,pm_travel_to_yard,5
1970-01-01 00:14:00.000000,WAIT_STOP,TEU_3_pm_travel_to_yard_pm_03,3,pm_03,pm_travel_to_yard,5
1970-01-01 00:14:00.000000,START,TEU_3_pm_travel_to_yard_pm_03,3,pm_03,pm_travel_to_yard,5
1970-01-01 00:45:25.649183,STOP,TEU_3_pm_travel_to_yard_pm_03,3,pm_03,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_3_pm_unload_pm_03,3,pm_03,pm_unload,6
1970-01-01 00:45:25.649183,WAIT_STOP,TEU_3_pm_unload_pm_03,3,pm_03,pm_unload,6
1970-01-01 00:45:25.649183,START,TEU_3_pm_unload_pm_03,3,pm_03,pm_unload,6
1970-01-01 00:47:25.649183,STOP,TEU_3_pm_unload_pm_03,3,pm_03,pm_unload,6
1970-01-01 00:00:00.000000,WAIT_START,TEU_3_pm_return_pm_03,3,pm_03,pm_return,7
1970-01-01 00:47:25.649183,WAIT_STOP,TEU_3_pm_return_pm_03,3,pm_03,pm_return,7
1970-01-01 00:47:25.649183,START,TEU_3_pm_return_pm_03,3,pm_03,pm_return,7
1970-01-01 01:18:51.298365,STOP,TEU_3_pm_return_pm_03,3,pm_03,pm_return,7
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_qc_pick_pm_04,4,pm_04,qc_pick,1
1970-01-01 00:15:00.000000,WAIT_STOP,TEU_4_qc_pick_pm_04,4,pm_04,qc_pick,1
1970-01-01 00:15:00.000000,START,TEU_4_qc_pick_pm_04,4,pm_04,qc_pick,1
1970-01-01 00:16:00.000000,STOP,TEU_4_qc_pick_pm_04,4,pm_04,qc_pick,1
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_qc_transfer_pm_04,4,pm_04,qc_transfer,2
1970-01-01 00:16:00.000000,WAIT_STOP,TEU_4_qc_transfer_pm_04,4,pm_04,qc_transfer,2
1970-01-01 00:16:00.000000,START,TEU_4_qc_transfer_pm_04,4,pm_04,qc_transfer,2
1970-01-01 00:18:00.000000,STOP,TEU_4_qc_transfer_pm_04,4,pm_04,qc_transfer,2
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_qc_load_to_pm_pm_04,4,pm_04,qc_load_to_pm,3
1970-01-01 00:18:00.000000,WAIT_STOP,TEU_4_qc_load_to_pm_pm_04,4,pm_04,qc_load_to_pm,3
1970-01-01 00:18:00.000000,START,TEU_4_qc_load_to_pm_pm_04,4,pm_04,qc_load_to_pm,3
1970-01-01 00:19:00.000000,STOP,TEU_4_qc_load_to_pm_pm_04,4,pm_04,qc_load_to_pm,3
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_qc_travelback_pm_04,4,pm_04,qc_travelback,4
1970-01-01 00:19:00.000000,WAIT_STOP,TEU_4_qc_travelback_pm_04,4,pm_04,qc_travelback,4
1970-01-01 00:19:00.000000,START,TEU_4_qc_travelback_pm_04,4,pm_04,qc_travelback,4
1970-01-01 00:20:00.000000,STOP,TEU_4_qc_travelback_pm_04,4,pm_04,qc_travelback,4
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_pm_travel_to_yard_pm_04,4,pm_04,pm_travel_to_yard,5
1970-01-01 00:19:00.000000,WAIT_STOP,TEU_4_pm_travel_to_yard_pm_04,4,pm_04,pm_travel_to_yard,5
1970-01-01 00:19:00.000000,START,TEU_4_pm_travel_to_yard_pm_04,4,pm_04,pm_travel_to_yard,5
1970-01-01 00:50:25.649183,STOP,TEU_4_pm_travel_to_yard_pm_04,4,pm_04,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_pm_unload_pm_04,4,pm_04,pm_unload,6
1970-01-01 00:50:25.649183,WAIT_STOP,TEU_4_pm_unload_pm_04,4,pm_04,pm_unload,6
1970-01-01 00:50:25.649183,START,TEU_4_pm_unload_pm_04,4,pm_04,pm_unload,6
1970-01-01 00:52:25.649183,STOP,TEU_4_pm_unload_pm_04,4,pm_04,pm_unload,6
1970-01-01 00:00:00.000000,WAIT_START,TEU_4_pm_return_pm_04,4,pm_04,pm_return,7
1970-01-01 00:52:25.649183,WAIT_STOP,TEU_4_pm_return_pm_04,4,pm_04,pm_return,7
1970-01-01 00:52:25.649183,START,TEU_4_pm_return_pm_04,4,pm_04,pm_return,7
1970-01-01 01:23:51.298365,STOP,TEU_4_pm_return_pm_04,4,pm_04,pm_return,7
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_qc_pick_pm_05,5,pm_05,qc_pick,1
1970-01-01 00:20:00.000000,WAIT_STOP,TEU_5_qc_pick_pm_05,5,pm_05,qc_pick,1
1970-01-01 00:20:00.000000,START,TEU_5_qc_pick_pm_05,5,pm_05,qc_pick,1
1970-01-01 00:21:00.000000,STOP,TEU_5_qc_pick_pm_05,5,pm_05,qc_pick,1
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_qc_transfer_pm_05,5,pm_05,qc_transfer,2
1970-01-01 00:21:00.000000,WAIT_STOP,TEU_5_qc_transfer_pm_05,5,pm_05,qc_transfer,2
1970-01-01 00:21:00.000000,START,TEU_5_qc_transfer_pm_05,5,pm_05,qc_transfer,2
1970-01-01 00:23:00.000000,STOP,TEU_5_qc_transfer_pm_05,5,pm_05,qc_transfer,2
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_qc_load_to_pm_pm_05,5,pm_05,qc_load_to_pm,3
1970-01-01 00:23:00.000000,WAIT_STOP,TEU_5_qc_load_to_pm_pm_05,5,pm_05,qc_load_to_pm,3
1970-01-01 00:23:00.000000,START,TEU_5_qc_load_to_pm_pm_05,5,pm_05,qc_load_to_pm,3
1970-01-01 00:24:00.000000,STOP,TEU_5_qc_load_to_pm_pm_05,5,pm_05,qc_load_to_pm,3
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_qc_travelback_pm_05,5,pm_05,qc_travelback,4
1970-01-01 00:24:00.000000,WAIT_STOP,TEU_5_qc_travelback_pm_05,5,pm_05,qc_travelback,4
1970-01-01 00:24:00.000000,START,TEU_5_qc_travelback_pm_05,5,pm_05,qc_travelback,4
1970-01-01 00:25:00.000000,STOP,TEU_5_qc_travelback_pm_05,5,pm_05,qc_travelback,4
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_pm_travel_to_yard_pm_05,5,pm_05,pm_travel_to_yard,5
1970-01-01 00:24:00.000000,WAIT_STOP,TEU_5_pm_travel_to_yard_pm_05,5,pm_05,pm_travel_to_yard,5
1970-01-01 00:24:00.000000,START,TEU_5_pm_travel_to_yard_pm_05,5,pm_05,pm_travel_to_yard,5
1970-01-01 00:55:25.649183,STOP,TEU_5_pm_travel_to_yard_pm_05,5,pm_05,pm_travel_to_yard,5
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_pm_unload_pm_05,5,pm_05,pm_unload,6
1970-01-01 00:55:25.649183,WAIT_STOP,TEU_5_pm_unload_pm_05,5,pm_05,pm_unload,6
1970-01-01 00:55:25.649183,START,TEU_5_pm_unload_pm_05,5,pm_05,pm_unload,6
1970-01-01 00:57:25.649183,STOP,TEU_5_pm_unload_pm_05,5,pm_05,pm_unload,6
1970-01-01 00:00:00.000000,WAIT_START,TEU_5_pm_return_pm_05,5,pm_05,pm_return,7
1970-01-01 00:57:25.649183,WAIT_STOP,TEU_5_pm_return_pm_05,5,pm_05,pm_return,7
1970-01-01 00:57:25.649183,START,TEU_5_pm_return_pm_05,5,pm_05,pm_return,7
1970-01-01 01:28:51.298365,STOP,TEU_5_pm_return_pm_05,5,pm_05,pm_return,7
