Timestamp,ActivityState,activity_name,teu_id,pm_name,activity_type,activity_order
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_qc_pick_qc_02,173,,qc_pick,1
2024-01-01 11:46:00.000000,WAIT_STOP,TEU_173_qc_pick_qc_02,173,,qc_pick,1
2024-01-01 11:46:00.000000,START,TEU_173_qc_pick_qc_02,173,,qc_pick,1
2024-01-01 11:47:00.000000,STOP,TEU_173_qc_pick_qc_02,173,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_qc_transfer_qc_02,173,,qc_transfer,2
2024-01-01 11:47:00.000000,WAIT_STOP,TEU_173_qc_transfer_qc_02,173,,qc_transfer,2
2024-01-01 11:47:00.000000,START,TEU_173_qc_transfer_qc_02,173,,qc_transfer,2
2024-01-01 11:48:00.000000,STOP,TEU_173_qc_transfer_qc_02,173,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_qc_load_to_pm_pm_02,173,pm_02,qc_load_to_pm,3
2024-01-01 11:48:00.000000,WAIT_STOP,TEU_173_qc_load_to_pm_pm_02,173,pm_02,qc_load_to_pm,3
2024-01-01 11:48:00.000000,START,TEU_173_qc_load_to_pm_pm_02,173,pm_02,qc_load_to_pm,3
2024-01-01 11:50:00.000000,STOP,TEU_173_qc_load_to_pm_pm_02,173,pm_02,qc_load_to_pm,3
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_qc_travelback_pm_02,173,pm_02,qc_travelback,4
2024-01-01 11:50:00.000000,WAIT_STOP,TEU_173_qc_travelback_pm_02,173,pm_02,qc_travelback,4
2024-01-01 11:50:00.000000,START,TEU_173_qc_travelback_pm_02,173,pm_02,qc_travelback,4
2024-01-01 11:51:00.000000,STOP,TEU_173_qc_travelback_pm_02,173,pm_02,qc_travelback,4
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_pm_travel_to_Yard4_pm_02,173,pm_02,pm_travel_to_yard,5
2024-01-01 11:50:00.000000,WAIT_STOP,TEU_173_pm_travel_to_Yard4_pm_02,173,pm_02,pm_travel_to_yard,5
2024-01-01 11:50:00.000000,START,TEU_173_pm_travel_to_Yard4_pm_02,173,pm_02,pm_travel_to_yard,5
2024-01-01 11:50:49.127167,STOP,TEU_173_pm_travel_to_Yard4_pm_02,173,pm_02,pm_travel_to_yard,5
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_pm_unload_Yard4_pm_02,173,pm_02,pm_unload,6
2024-01-01 11:50:49.127167,WAIT_STOP,TEU_173_pm_unload_Yard4_pm_02,173,pm_02,pm_unload,6
2024-01-01 11:50:49.127167,START,TEU_173_pm_unload_Yard4_pm_02,173,pm_02,pm_unload,6
2024-01-01 11:52:49.127167,STOP,TEU_173_pm_unload_Yard4_pm_02,173,pm_02,pm_unload,6
2024-01-01 07:00:00.000000,WAIT_START,TEU_173_pm_return_pm_02,173,pm_02,pm_return,7
2024-01-01 11:52:49.127167,WAIT_STOP,TEU_173_pm_return_pm_02,173,pm_02,pm_return,7
2024-01-01 11:52:49.127167,START,TEU_173_pm_return_pm_02,173,pm_02,pm_return,7
2024-01-01 11:53:38.254333,STOP,TEU_173_pm_return_pm_02,173,pm_02,pm_return,7
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_qc_pick_qc_03,174,,qc_pick,1
2024-01-01 11:47:00.000000,WAIT_STOP,TEU_174_qc_pick_qc_03,174,,qc_pick,1
2024-01-01 11:47:00.000000,START,TEU_174_qc_pick_qc_03,174,,qc_pick,1
2024-01-01 11:48:00.000000,STOP,TEU_174_qc_pick_qc_03,174,,qc_pick,1
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_qc_transfer_qc_03,174,,qc_transfer,2
2024-01-01 11:48:00.000000,WAIT_STOP,TEU_174_qc_transfer_qc_03,174,,qc_transfer,2
2024-01-01 11:48:00.000000,START,TEU_174_qc_transfer_qc_03,174,,qc_transfer,2
2024-01-01 11:49:00.000000,STOP,TEU_174_qc_transfer_qc_03,174,,qc_transfer,2
2024-01-01 07:00:00.000000,WAIT_START,TEU_174_qc_load_to_pm_pm_03,174,pm_03,qc_load_to_pm,3
2024-01-01 11:49:00.000000,WAIT_STOP,TEU_174_qc_load_to_pm_pm_03,174,pm_03,qc_load_to_pm,3
